year,origin,destin,id,dist,passen,fare,bmktshr,ldist,y98,y99,y00,lfare,ldistsq,concen,lpassen
1997,"BOSTON, MA","KANSAS CITY, MO",220,1258,325,368.88,.47119999,7.1372786,0,0,0,5.4467373,50.940746,.47119999,5.7838254
1998,"BOSTON, MA","MIAMI, FL",223,1258,813,294.14999,.70480001,7.1372786,1,0,0,5.220356,50.940746,.70480001,6.7007313
1999,"BOSTON, MA","KANSAS CITY, MO",220,1258,338,364.10999,.48009998,7.1372786,0,1,0,5.433722,50.940746,.48009998,5.8230457
1997,"MIAMI, FL","MILWAUKEE, WI",860,1261,161,209.88,.4278,7.1396604,0,0,0,4.882802,50.974751,.4278,5.0814042
1998,"MIAMI, FL","MILWAUKEE, WI",860,1261,196,206.7,.28560001,7.1396604,1,0,0,4.8675346,50.974751,.28560001,5.2781148
2000,"MIAMI, FL","MILWAUKEE, WI",860,1261,150,268.70999,.3321,7.1396604,0,0,1,5.1298985,50.974751,.3321,5.0106354
1999,"MIAMI, FL","MILWAUKEE, WI",860,1261,189,233.73,.48330003,7.1396604,0,1,0,4.9904327,50.974751,.48330003,5.2417469
1998,"PHOENIX, AZ","ST. LOUIS, MO",1049,1262,682,248.03999,.4614,7.1404529,1,0,0,5.0498562,50.986069,.4614,6.5250297
1997,"PHOENIX, AZ","ST. LOUIS, MO",1049,1262,722,219.42,.4034,7.1404529,0,0,0,4.9272537,50.986069,.4034,6.5820251
1999,"PHOENIX, AZ","ST. LOUIS, MO",1049,1262,734,243.27,.43470001,7.1404529,0,1,0,5.0304379,50.986069,.43470001,6.5985088
2000,"PHOENIX, AZ","ST. LOUIS, MO",1049,1262,738,259.17001,.44799998,7.1404529,0,0,1,5.09375,50.986069,.44799998,6.6039438
1998,"ALBUQUERQUE, NM","ATLANTA, GA",7,1270,185,346.62,.70819998,7.1467724,1,0,0,5.3844953,51.076355,.70819998,5.220356
1997,"ALBUQUERQUE, NM","ATLANTA, GA",7,1270,168,318,.66949999,7.1467724,0,0,0,5.2983174,51.076355,.66949999,5.1239638
1999,"ALBUQUERQUE, NM","ATLANTA, GA",7,1270,178,364.10999,.67140001,7.1467724,0,1,0,5.433722,51.076355,.67140001,5.1817837
2000,"ALBUQUERQUE, NM","ATLANTA, GA",7,1270,197,349.79999,.62310004,7.1467724,0,0,1,5.3936276,51.076355,.62310004,5.2832036
2000,"MINNEAPOLIS, MN","PHOENIX, AZ",892,1276,1619,278.25,.60030001,7.1514854,0,0,1,5.1647859,51.143745,.60030001,7.389564
1998,"MINNEAPOLIS, MN","PHOENIX, AZ",892,1276,1206,289.38,.60750002,7.1514854,1,0,0,5.2040067,51.143745,.60750002,7.0950642
1999,"MINNEAPOLIS, MN","PHOENIX, AZ",892,1276,1486,270.29999,.59039998,7.1514854,0,1,0,5.1357985,51.143745,.59039998,7.303843
1997,"MINNEAPOLIS, MN","PHOENIX, AZ",892,1276,1134,298.92001,.59290004,7.1514854,0,0,0,5.2364421,51.143745,.59290004,7.0335064
1997,"LOS ANGELES, CA","TULSA, OK",841,1283,248,232.14,.35509998,7.1569562,0,0,0,4.9836068,51.222023,.35509998,5.5134287
1999,"LOS ANGELES, CA","TULSA, OK",841,1283,208,263.94,.27160001,7.1569562,0,1,0,5.1119876,51.222023,.27160001,5.3375382
2000,"LOS ANGELES, CA","TULSA, OK",841,1283,181,314.82001,.41999999,7.1569562,0,0,1,5.2882671,51.222023,.41999999,5.1984968
1998,"LOS ANGELES, CA","TULSA, OK",841,1283,221,251.22,.3211,7.1569562,1,0,0,5.0625949,51.222023,.3211,5.3981628
1997,"DENVER, CO","PITTSBURGH, PA",545,1291,220,467.45999,.71099997,7.1631722,0,0,0,5.6835799,51.311035,.71099997,5.3936276
1998,"DENVER, CO","PITTSBURGH, PA",545,1291,259,405.45001,.57819998,7.1631722,1,0,0,5.5412636,51.311035,.57819998,5.556828
1999,"DENVER, CO","PITTSBURGH, PA",545,1291,308,391.14001,.63349998,7.1631722,0,1,0,5.5053315,51.311035,.63349998,5.7300997
2000,"DENVER, CO","PITTSBURGH, PA",545,1291,318,411.81,.53900003,7.1631722,0,0,1,5.556828,51.311035,.53900003,5.7620516
1997,"LAS VEGAS, NV","MINNEAPOLIS, MN",778,1300,482,298.92001,.69949996,7.1701198,0,0,0,5.2364421,51.410618,.69949996,6.1779442
2000,"MINNEAPOLIS, MN","TUCSON, AZ",905,1300,124,367.29001,.55720001,7.1701198,0,0,1,5.4424176,51.410618,.55720001,4.8202815
1997,"MINNEAPOLIS, MN","TUCSON, AZ",905,1300,112,381.60001,.65629995,7.1701198,0,0,0,5.480639,51.410618,.65629995,4.7184987
2000,"LAS VEGAS, NV","MINNEAPOLIS, MN",778,1300,1123,233.73,.5844,7.1701198,0,0,1,4.9904327,51.410618,.5844,7.0237589
1999,"MINNEAPOLIS, MN","TUCSON, AZ",905,1300,96,376.82999,.56220001,7.1701198,0,1,0,5.46806,51.410618,.56220001,4.5643482
1998,"LAS VEGAS, NV","MINNEAPOLIS, MN",778,1300,445,300.51001,.69410002,7.1701198,1,0,0,5.2417469,51.410618,.69410002,6.0980744
1999,"LAS VEGAS, NV","MINNEAPOLIS, MN",778,1300,1092,206.7,.55720001,7.1701198,0,1,0,4.8675346,51.410618,.55720001,6.9957662
1998,"MINNEAPOLIS, MN","TUCSON, AZ",905,1300,114,370.47,.57730001,7.1701198,1,0,0,5.4510384,51.410618,.57730001,4.7361984
2000,"DALLAS, TX","PHILADELPHIA, PA",496,1302,1006,488.13,.5097,7.1716566,0,0,1,5.7268476,51.432659,.5097,6.9137373
1997,"NEW ORLEANS, LA","PHOENIX, AZ",925,1302,229,255.99001,.57209998,7.1716566,0,0,0,5.0814042,51.432659,.57209998,5.433722
1999,"NEW ORLEANS, LA","PHOENIX, AZ",925,1302,254,284.60999,.59850001,7.1716566,0,1,0,5.187386,51.432659,.59850001,5.5373344
1997,"DALLAS, TX","PHILADELPHIA, PA",496,1302,942,454.73999,.60790002,7.1716566,0,0,0,5.655992,51.432659,.60790002,6.8480053
2000,"NEW ORLEANS, LA","PHOENIX, AZ",925,1302,276,271.89001,.49450001,7.1716566,0,0,1,5.1416636,51.432659,.49450001,5.6204009
1998,"DALLAS, TX","PHILADELPHIA, PA",496,1302,970,473.82001,.61909997,7.1716566,1,0,0,5.6970935,51.432659,.61909997,6.877296
1998,"NEW ORLEANS, LA","PHOENIX, AZ",925,1302,222,275.07001,.6049,7.1716566,1,0,0,5.1532917,51.432659,.6049,5.4026775
1999,"DALLAS, TX","PHILADELPHIA, PA",496,1302,943,481.76999,.5341,7.1716566,0,1,0,5.7137327,51.432659,.5341,6.8490663
1998,"HOUSTON, TX","SAN DIEGO, CA",706,1304,397,357.75,.49439999,7.1731915,1,0,0,5.4161005,51.454678,.49439999,5.9839363
2000,"HOUSTON, TX","SAN DIEGO, CA",706,1304,505,346.62,.50470001,7.1731915,0,0,1,5.3844953,51.454678,.50470001,6.2245584
1997,"HOUSTON, TX","SAN DIEGO, CA",706,1304,425,338.67001,.52289999,7.1731915,0,0,0,5.3612924,51.454678,.52289999,6.0520892
1999,"HOUSTON, TX","SAN DIEGO, CA",706,1304,497,295.73999,.505,7.1731915,0,1,0,5.2257466,51.454678,.505,6.20859
1999,"AUSTIN, TX","WASHINGTON, DC",139,1308,336,462.69,.36150002,7.1762547,0,1,0,5.6733232,51.498631,.36150002,5.817111
2000,"AUSTIN, TX","WASHINGTON, DC",139,1308,305,551.72998,.3055,7.1762547,0,0,1,5.8493247,51.498631,.3055,5.7203116
1998,"MINNEAPOLIS, MN","TAMPA, FL",904,1308,371,380.01001,.66640002,7.1762547,1,0,0,5.4764633,51.498631,.66640002,5.9162021
1998,"AUSTIN, TX","WASHINGTON, DC",139,1308,352,335.48999,.42520002,7.1762547,1,0,0,5.3518581,51.498631,.42520002,5.8636312
1999,"MINNEAPOLIS, MN","TAMPA, FL",904,1308,370,380.01001,.64379996,7.1762547,0,1,0,5.4764633,51.498631,.64379996,5.9135032
1997,"MINNEAPOLIS, MN","TAMPA, FL",904,1308,339,407.04001,.68239999,7.1762547,0,0,0,5.5451775,51.498631,.68239999,5.8260002
2000,"MINNEAPOLIS, MN","TAMPA, FL",904,1308,466,351.39001,.63620001,7.1762547,0,0,1,5.3981628,51.498631,.63620001,6.1441855
1997,"AUSTIN, TX","WASHINGTON, DC",139,1308,340,360.92999,.52749997,7.1762547,0,0,0,5.4249501,51.498631,.52749997,5.8289456
1999,"MINNEAPOLIS, MN","ORLANDO, FL",890,1310,1178,243.27,.68160003,7.1777825,0,1,0,5.0304379,51.520561,.68160003,7.0715733
1998,"MINNEAPOLIS, MN","ORLANDO, FL",890,1310,657,327.54001,.64489996,7.1777825,1,0,0,5.3278761,51.520561,.64489996,6.4876842
1997,"MINNEAPOLIS, MN","ORLANDO, FL",890,1310,594,349.79999,.68959999,7.1777825,0,0,0,5.3936276,51.520561,.68959999,6.3868794
2000,"MINNEAPOLIS, MN","ORLANDO, FL",890,1310,1461,238.5,.67989999,7.1777825,0,0,1,5.0106354,51.520561,.67989999,7.2868762
2000,"OMAHA, NE","SAN DIEGO, CA",986,1316,159,248.03999,.37759998,7.1823521,0,0,1,5.0498562,51.586182,.37759998,5.0689044
1999,"OMAHA, NE","SAN DIEGO, CA",986,1316,148,248.03999,.36380002,7.1823521,0,1,0,5.0498562,51.586182,.36380002,4.9972124
1998,"OMAHA, NE","SAN DIEGO, CA",986,1316,181,219.42,.51109999,7.1823521,1,0,0,4.9272537,51.586182,.51109999,5.1984968
1997,"OMAHA, NE","SAN DIEGO, CA",986,1316,130,232.14,.30629998,7.1823521,0,0,0,4.9836068,51.586182,.30629998,4.8675346
2000,"KANSAS CITY, MO","ONTARIO, CA",754,1320,162,268.70999,.47889999,7.1853871,0,0,1,5.1298985,51.629787,.47889999,5.0875964
1998,"KANSAS CITY, MO","ONTARIO, CA",754,1320,188,241.67999,.33759999,7.1853871,1,0,0,5.0238805,51.629787,.33759999,5.2364421
1997,"KANSAS CITY, MO","ONTARIO, CA",754,1320,175,230.55,.2326,7.1853871,0,0,0,4.9767337,51.629787,.2326,5.1647859
1999,"KANSAS CITY, MO","ONTARIO, CA",754,1320,165,249.63,.38589999,7.1853871,0,1,0,5.0562458,51.629787,.38589999,5.1059456
1997,"HOUSTON, TX","PHILADELPHIA, PA",697,1325,615,478.59,.542,7.189168,0,0,0,5.7071104,51.684135,.542,6.4216223
1999,"HOUSTON, TX","PHILADELPHIA, PA",697,1325,730,411.81,.47869998,7.189168,0,1,0,5.556828,51.684135,.47869998,6.5930448
1998,"HOUSTON, TX","PHILADELPHIA, PA",697,1325,658,405.45001,.39680001,7.189168,1,0,0,5.5412636,51.684135,.39680001,6.4892049
2000,"HOUSTON, TX","PHILADELPHIA, PA",697,1325,742,454.73999,.50139999,7.189168,0,0,1,5.655992,51.684135,.50139999,6.6093493
1997,"LOS ANGELES, CA","OMAHA, NE",821,1331,290,248.03999,.40060002,7.193686,0,0,0,5.0498562,51.749119,.40060002,5.6698809
1998,"LOS ANGELES, CA","OMAHA, NE",821,1331,312,236.91,.38679999,7.193686,1,0,0,5.0039463,51.749119,.38679999,5.7430034
2000,"LOS ANGELES, CA","OMAHA, NE",821,1331,287,271.89001,.34110001,7.193686,0,0,1,5.1416636,51.749119,.34110001,5.659482
1999,"LOS ANGELES, CA","OMAHA, NE",821,1331,290,267.12,.42200002,7.193686,0,1,0,5.1239638,51.749119,.42200002,5.6698809
1999,"KANSAS CITY, MO","SAN DIEGO, CA",763,1334,380,248.03999,.4039,7.1959372,0,1,0,5.0498562,51.781513,.4039,5.9401712
2000,"KANSAS CITY, MO","SAN DIEGO, CA",763,1334,385,265.53,.4603,7.1959372,0,0,1,5.1179938,51.781513,.4603,5.9532433
1997,"KANSAS CITY, MO","SAN DIEGO, CA",763,1334,386,214.64999,.2967,7.1959372,0,0,0,4.9052749,51.781513,.2967,5.9558372
1998,"KANSAS CITY, MO","SAN DIEGO, CA",763,1334,341,262.35001,.3184,7.1959372,1,0,0,5.1059456,51.781513,.3184,5.8318825
1997,"HOUSTON, TX","ONTARIO, CA",695,1336,219,319.59,.41319999,7.1974354,0,0,0,5.3033047,51.803078,.41319999,5.3890719
1998,"HOUSTON, TX","ONTARIO, CA",695,1336,219,324.35999,.43110001,7.1974354,1,0,0,5.31812,51.803078,.43110001,5.3890719
2000,"HOUSTON, TX","ONTARIO, CA",695,1336,261,308.45999,.3946,7.1974354,0,0,1,5.267858,51.803078,.3946,5.5645204
1999,"HOUSTON, TX","ONTARIO, CA",695,1336,292,281.42999,.45340002,7.1974354,0,1,0,5.1761498,51.803078,.45340002,5.676754
1999,"NEW YORK, NY","OKLAHOMA CITY, OK",936,1338,189,443.60999,.29409999,7.1989312,0,1,0,5.6312118,51.824612,.29409999,5.2417469
1997,"NEW YORK, NY","OKLAHOMA CITY, OK",936,1338,211,359.34,.31600001,7.1989312,0,0,0,5.4205351,51.824612,.31600001,5.3518581
1998,"NEW YORK, NY","OKLAHOMA CITY, OK",936,1338,194,387.95999,.31729999,7.1989312,1,0,0,5.4971681,51.824612,.31729999,5.267858
2000,"NEW YORK, NY","OKLAHOMA CITY, OK",936,1338,192,464.28,.30410001,7.1989312,0,0,1,5.676754,51.824612,.30410001,5.2574954
1997,"CHARLOTTE, NC","DENVER, CO",276,1339,181,429.29999,.65790004,7.1996784,0,0,0,5.5984221,51.835369,.65790004,5.1984968
1999,"CHARLOTTE, NC","DENVER, CO",276,1339,233,421.35001,.58889997,7.1996784,0,1,0,5.57973,51.835369,.58889997,5.4510384
1998,"CHARLOTTE, NC","DENVER, CO",276,1339,192,435.66,.62720001,7.1996784,1,0,0,5.6131282,51.835369,.62720001,5.2574954
2000,"CHARLOTTE, NC","DENVER, CO",276,1339,218,457.92001,.64959997,7.1996784,0,0,1,5.6629605,51.835369,.64959997,5.3844953
2000,"AUSTIN, TX","BALTIMORE, MD",117,1342,436,290.97,.5248,7.2019162,0,0,1,5.209486,51.867596,.5248,6.0776424
1997,"AUSTIN, TX","BALTIMORE, MD",117,1342,210,257.57999,.30579999,7.2019162,0,0,0,5.0875964,51.867596,.30579999,5.3471074
1999,"AUSTIN, TX","BALTIMORE, MD",117,1342,293,281.42999,.31780002,7.2019162,0,1,0,5.1761498,51.867596,.31780002,5.6801724
1998,"AUSTIN, TX","BALTIMORE, MD",117,1342,224,278.25,.35709998,7.2019162,1,0,0,5.1647859,51.867596,.35709998,5.4116459
2000,"DALLAS, TX","RENO, NV",501,1346,223,295.73999,.57779998,7.2048926,0,0,1,5.2257466,51.910477,.57779998,5.4071717
1997,"DALLAS, TX","RENO, NV",501,1346,157,351.39001,.48019999,7.2048926,0,0,0,5.3981628,51.910477,.48019999,5.0562458
1999,"DALLAS, TX","RENO, NV",501,1346,199,316.41,.57389998,7.2048926,0,1,0,5.2933049,51.910477,.57389998,5.2933049
1998,"DALLAS, TX","RENO, NV",501,1346,215,321.17999,.46520001,7.2048926,1,0,0,5.3082676,51.910477,.46520001,5.3706379
1997,"HOUSTON, TX","SANTA ANA, CA",709,1348,235,464.28,.66370004,7.2063775,0,0,0,5.676754,51.931877,.66370004,5.4595857
2000,"HOUSTON, TX","SANTA ANA, CA",709,1348,309,489.72,.70959997,7.2063775,0,0,1,5.7300997,51.931877,.70959997,5.7333412
1999,"HOUSTON, TX","SANTA ANA, CA",709,1348,277,438.84,.60250002,7.2063775,0,1,0,5.6204009,51.931877,.60250002,5.6240177
1998,"HOUSTON, TX","SANTA ANA, CA",709,1348,218,461.10001,.66769999,7.2063775,1,0,0,5.6698809,51.931877,.66769999,5.3844953
1997,"KANSAS CITY, MO","LOS ANGELES, CA",744,1363,672,241.67999,.44119999,7.2174435,0,0,0,5.0238805,52.091492,.44119999,6.5102582
1998,"KANSAS CITY, MO","LOS ANGELES, CA",744,1363,616,271.89001,.542,7.2174435,1,0,0,5.1416636,52.091492,.542,6.4232469
1999,"KANSAS CITY, MO","LOS ANGELES, CA",744,1363,637,262.35001,.59920001,7.2174435,0,1,0,5.1059456,52.091492,.59920001,6.4567695
2000,"KANSAS CITY, MO","LOS ANGELES, CA",744,1363,804,243.27,.55070001,7.2174435,0,0,1,5.0304379,52.091492,.55070001,6.689599
1998,"BOSTON, MA","NEW ORLEANS, LA",228,1368,403,248.03999,.2784,7.2211051,1,0,0,5.0498562,52.14436,.2784,5.9989367
1997,"BOSTON, MA","NEW ORLEANS, LA",228,1368,343,284.60999,.30110002,7.2211051,0,0,0,5.187386,52.14436,.30110002,5.8377304
2000,"BOSTON, MA","NEW ORLEANS, LA",228,1368,428,259.17001,.32650003,7.2211051,0,0,1,5.09375,52.14436,.32650003,6.059123
1999,"BOSTON, MA","NEW ORLEANS, LA",228,1368,398,248.03999,.28889999,7.2211051,0,1,0,5.0498562,52.14436,.28889999,5.9864521
1999,"OMAHA, NE","SEATTLE, WA",988,1370,166,260.76001,.48529997,7.2225661,0,1,0,5.0998664,52.165462,.48529997,5.1119876
1997,"OMAHA, NE","SEATTLE, WA",988,1370,133,298.92001,.29770002,7.2225661,0,0,0,5.2364421,52.165462,.29770002,4.8903489
2000,"OMAHA, NE","SEATTLE, WA",988,1370,151,278.25,.398,7.2225661,0,0,1,5.1647859,52.165462,.398,5.0172796
1998,"OMAHA, NE","SEATTLE, WA",988,1370,155,267.12,.45730001,7.2225661,1,0,0,5.1239638,52.165462,.45730001,5.0434251
1998,"LAS VEGAS, NV","ST. LOUIS, MO",802,1373,443,263.94,.62199998,7.2247534,1,0,0,5.1119876,52.19706,.62199998,6.0935698
1999,"LAS VEGAS, NV","ST. LOUIS, MO",802,1373,473,275.07001,.55129999,7.2247534,0,1,0,5.1532917,52.19706,.55129999,6.1590953
2000,"LAS VEGAS, NV","ST. LOUIS, MO",802,1373,493,281.42999,.54390001,7.2247534,0,0,1,5.1761498,52.19706,.54390001,6.2005091
1997,"LAS VEGAS, NV","ST. LOUIS, MO",802,1373,488,214.64999,.5377,7.2247534,0,0,0,4.9052749,52.19706,.5377,6.1903152
2000,"SAN ANTONIO, TX","WASHINGTON, DC",1107,1377,375,360.92999,.44069999,7.2276626,0,0,1,5.4249501,52.239105,.44069999,5.9269261
1997,"SAN ANTONIO, TX","WASHINGTON, DC",1107,1377,325,364.10999,.5812,7.2276626,0,0,0,5.433722,52.239105,.5812,5.7838254
1998,"SAN ANTONIO, TX","WASHINGTON, DC",1107,1377,373,337.07999,.37180001,7.2276626,1,0,0,5.3565865,52.239105,.37180001,5.9215784
1999,"SAN ANTONIO, TX","WASHINGTON, DC",1107,1377,379,324.35999,.49380001,7.2276626,0,1,0,5.31812,52.239105,.49380001,5.9375362
1998,"HOUSTON, TX","LOS ANGELES, CA",681,1379,1265,348.20999,.62019998,7.2291141,1,0,0,5.3890719,52.26009,.62019998,7.1428275
1999,"HOUSTON, TX","LOS ANGELES, CA",681,1379,1420,319.59,.514,7.2291141,0,1,0,5.3033047,52.26009,.514,7.2584124
1997,"HOUSTON, TX","LOS ANGELES, CA",681,1379,1254,357.75,.61659998,7.2291141,0,0,0,5.4161005,52.26009,.61659998,7.1340938
2000,"HOUSTON, TX","LOS ANGELES, CA",681,1379,1498,357.75,.43430001,7.2291141,0,0,1,5.4161005,52.26009,.43430001,7.3118863
1999,"DALLAS, TX","NEW YORK, NY",489,1383,3397,491.31,.59109998,7.2320104,0,1,0,5.7333412,52.301975,.59109998,8.1306477
2000,"DALLAS, TX","NEW YORK, NY",489,1383,3551,529.46997,.54080003,7.2320104,0,0,1,5.8081427,52.301975,.54080003,8.1749849
1997,"DALLAS, TX","NEW YORK, NY",489,1383,3360,449.97,.66220003,7.2320104,0,0,0,5.6454468,52.301975,.66220003,8.1196966
1998,"DALLAS, TX","NEW YORK, NY",489,1383,3366,446.79001,.67370003,7.2320104,1,0,0,5.6383548,52.301975,.67370003,8.12148
2000,"MINNEAPOLIS, MN","SEATTLE, WA",902,1399,852,322.76999,.71699995,7.2435131,0,0,1,5.3132062,52.468483,.71699995,6.7475867
1999,"MINNEAPOLIS, MN","SEATTLE, WA",902,1399,885,276.66,.72430003,7.2435131,0,1,0,5.1590552,52.468483,.72430003,6.7855878
1997,"MINNEAPOLIS, MN","SEATTLE, WA",902,1399,595,372.06,.82029998,7.2435131,0,0,0,5.4553213,52.468483,.82029998,6.3885612
1998,"MINNEAPOLIS, MN","SEATTLE, WA",902,1399,604,345.03,.81230003,7.2435131,1,0,0,5.3798971,52.468483,.81230003,6.403574
2000,"NASHVILLE, TN","SALT LAKE CITY, UT",915,1406,133,298.92001,.44189999,7.2485042,0,0,1,5.2364421,52.540813,.44189999,4.8903489
1997,"NASHVILLE, TN","SALT LAKE CITY, UT",915,1406,129,270.29999,.39020002,7.2485042,0,0,0,5.1357985,52.540813,.39020002,4.8598123
1998,"NASHVILLE, TN","SALT LAKE CITY, UT",915,1406,103,316.41,.37259999,7.2485042,1,0,0,5.2933049,52.540813,.37259999,4.6347289
1999,"NASHVILLE, TN","SALT LAKE CITY, UT",915,1406,132,270.29999,.48400003,7.2485042,0,1,0,5.1357985,52.540813,.48400003,4.882802
1999,"HOUSTON, TX","NEW YORK, NY",691,1408,2389,502.44,.70459998,7.2499256,0,1,0,5.7557421,52.56142,.70459998,7.7786303
1997,"HOUSTON, TX","NEW YORK, NY",691,1408,1911,616.91998,.70190001,7.2499256,0,0,0,5.9610052,52.56142,.70190001,7.5553818
1997,"BALTIMORE, MD","SAN ANTONIO, TX",173,1408,314,281.42999,.25229999,7.2499256,0,0,0,5.1761498,52.56142,.25229999,5.749393
1999,"BALTIMORE, MD","SAN ANTONIO, TX",173,1408,450,246.45,.4804,7.2499256,0,1,0,5.0434251,52.56142,.4804,6.1092477
1998,"HOUSTON, TX","NEW YORK, NY",691,1408,2180,500.85001,.65400004,7.2499256,1,0,0,5.7525725,52.56142,.65400004,7.6870804
1998,"BALTIMORE, MD","SAN ANTONIO, TX",173,1408,347,279.84,.41589999,7.2499256,1,0,0,5.1704841,52.56142,.41589999,5.8493247
2000,"BALTIMORE, MD","SAN ANTONIO, TX",173,1408,403,273.48001,.4711,7.2499256,0,0,1,5.1474943,52.56142,.4711,5.9989367
2000,"HOUSTON, TX","NEW YORK, NY",691,1408,2619,497.67001,.72570002,7.2499256,0,0,1,5.7462034,52.56142,.72570002,7.8705478
1999,"FT. MYERS, FL","MINNEAPOLIS, MN",643,1417,313,303.69,.54949999,7.2562971,0,1,0,5.2522736,52.653847,.54949999,5.7462034
1997,"FT. MYERS, FL","MINNEAPOLIS, MN",643,1417,256,345.03,.73620003,7.2562971,0,0,0,5.3798971,52.653847,.73620003,5.5451775
1998,"FT. MYERS, FL","MINNEAPOLIS, MN",643,1417,289,303.69,.64629996,7.2562971,1,0,0,5.2522736,52.653847,.64629996,5.6664267
2000,"FT. MYERS, FL","MINNEAPOLIS, MN",643,1417,400,286.20001,.58840001,7.2562971,0,0,1,5.1929569,52.653847,.58840001,5.9914646
1999,"MINNEAPOLIS, MN","PORTLAND, OR",894,1427,293,457.92001,.65809995,7.2633295,0,1,0,5.6629605,52.755955,.65809995,5.6801724
2000,"MINNEAPOLIS, MN","PORTLAND, OR",894,1427,335,446.79001,.73199999,7.2633295,0,0,1,5.6383548,52.755955,.73199999,5.8141303
1997,"MINNEAPOLIS, MN","PORTLAND, OR",894,1427,291,418.17001,.75239998,7.2633295,0,0,0,5.572154,52.755955,.75239998,5.6733232
1998,"MINNEAPOLIS, MN","PORTLAND, OR",894,1427,288,449.97,.71339995,7.2633295,1,0,0,5.6454468,52.755955,.71339995,5.6629605
1999,"NEW ORLEANS, LA","SALT LAKE CITY, UT",926,1429,146,246.45,.8211,7.26473,0,1,0,5.0434251,52.776302,.8211,4.9836068
1998,"NEW ORLEANS, LA","SALT LAKE CITY, UT",926,1429,143,268.70999,.85070002,7.26473,1,0,0,5.1298985,52.776302,.85070002,4.9628448
1997,"NEW ORLEANS, LA","SALT LAKE CITY, UT",926,1429,156,216.24001,.72550005,7.26473,0,0,0,4.9126549,52.776302,.72550005,5.0498562
2000,"NEW ORLEANS, LA","SALT LAKE CITY, UT",926,1429,161,252.81,.74809998,7.26473,0,0,1,5.0689044,52.776302,.74809998,5.0814042
1999,"DALLAS, TX","SACRAMENTO, CA",503,1431,226,505.62,.51660001,7.266129,0,1,0,5.7620516,52.796631,.51660001,5.4205351
1998,"DALLAS, TX","SACRAMENTO, CA",503,1431,221,499.26001,.51349998,7.266129,1,0,0,5.749393,52.796631,.51349998,5.3981628
2000,"DALLAS, TX","SACRAMENTO, CA",503,1431,270,542.19,.49150002,7.266129,0,0,1,5.8318825,52.796631,.49150002,5.5984221
1997,"DALLAS, TX","SACRAMENTO, CA",503,1431,204,543.78003,.56439996,7.266129,0,0,0,5.8348107,52.796631,.56439996,5.31812
1999,"OMAHA, NE","SAN FRANCISCO, CA",987,1435,148,278.25,.57139999,7.2689199,0,1,0,5.1647859,52.837196,.57139999,4.9972124
2000,"OMAHA, NE","SAN FRANCISCO, CA",987,1435,129,275.07001,.45270002,7.2689199,0,0,1,5.1532917,52.837196,.45270002,4.8598123
1998,"OMAHA, NE","SAN FRANCISCO, CA",987,1435,183,249.63,.611,7.2689199,1,0,0,5.0562458,52.837196,.611,5.209486
1997,"OMAHA, NE","SAN FRANCISCO, CA",987,1435,146,262.35001,.45159999,7.2689199,0,0,0,5.1059456,52.837196,.45159999,4.9836068
1999,"CHICAGO, IL","TUCSON, AZ",364,1437,389,314.82001,.73230004,7.2703128,0,1,0,5.2882671,52.857449,.73230004,5.9635792
2000,"CHICAGO, IL","TUCSON, AZ",364,1437,381,311.64001,.77940005,7.2703128,0,0,1,5.2781148,52.857449,.77940005,5.9427996
1998,"CHICAGO, IL","TUCSON, AZ",364,1437,333,346.62,.6972,7.2703128,1,0,0,5.3844953,52.857449,.6972,5.8081427
1997,"CHICAGO, IL","TUCSON, AZ",364,1437,299,351.39001,.64319998,7.2703128,0,0,0,5.3981628,52.857449,.64319998,5.7004437
2000,"DENVER, CO","RALEIGH/DURHAM, NC",547,1438,248,427.70999,.24120001,7.2710085,0,0,1,5.5947113,52.867565,.24120001,5.5134287
2000,"DALLAS, TX","SAN JOSE, CA",508,1438,750,705.96002,.76349998,7.2710085,0,0,1,6.0958247,52.867565,.76349998,6.6200733
1997,"DENVER, CO","RALEIGH/DURHAM, NC",547,1438,187,392.73001,.27239999,7.2710085,0,0,0,5.5093884,52.867565,.27239999,5.2311087
1998,"DENVER, CO","RALEIGH/DURHAM, NC",547,1438,218,384.78,.244,7.2710085,1,0,0,5.4889379,52.867565,.244,5.3844953
1999,"DENVER, CO","RALEIGH/DURHAM, NC",547,1438,259,345.03,.1919,7.2710085,0,1,0,5.3798971,52.867565,.1919,5.556828
1998,"DALLAS, TX","SAN JOSE, CA",508,1438,570,578.76001,.7999,7.2710085,1,0,0,5.8971539,52.867565,.7999,6.3456364
1999,"DALLAS, TX","SAN JOSE, CA",508,1438,652,594.65997,.78180003,7.2710085,0,1,0,5.9242558,52.867565,.78180003,6.4800444
1997,"DALLAS, TX","SAN JOSE, CA",508,1438,576,601.02002,.82599998,7.2710085,0,0,0,5.9348941,52.867565,.82599998,6.3561077
1998,"CHICAGO, IL","PHOENIX, AZ",342,1440,2656,276.66,.2992,7.2723985,1,0,0,5.1590552,52.887779,.2992,7.8845763
2000,"CHICAGO, IL","PHOENIX, AZ",342,1440,2960,260.76001,.27770001,7.2723985,0,0,1,5.0998664,52.887779,.27770001,7.9929447
1997,"CHICAGO, IL","PHOENIX, AZ",342,1440,2619,276.66,.28299999,7.2723985,0,0,0,5.1590552,52.887779,.28299999,7.8705478
